Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
"Assistant Associate Dean, Computer Science Education",RMIT University,"South Yarra, Stonnington Area",Teaching Jobs,contract,full_time,,,2025-02-06T14:47:22Z,"Overview: Play a pivotal role in providing senior leadership for the Discipline’s academic and research performance, strategy, and growth Report directly to the Associate Dean of the Interaction, Technology & Information Discipline – Associate Professor Dana McKay Fixed term (3 year) contract for Assistant Associate Dean underpinned by an ongoing Associate Professor/Professor position Remuneration for Academic Level D ($163,538 - $180,166) or Academic Level E ($210,658) In the School of Computi…",https://www.adzuna.com.au/land/ad/5039317612?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=8E4D6A03258ABDC86113FDF0130DC9DC815F3E1A,2025-02-07 21:42:56.740726
Data Analyst | Town Hall  Hybrid,Lagardere Travel Retail,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-07T08:48:41Z,"Hybrid work Full time, permanent position Paid Parental Leave, Paid Wellbeing Leave & Paid Charity Volunteering Leave Staff discount across Australian & New Zealand network New opportunity for a highly motivated Data Analyst to join our Transformation & Data Analytics team as we expand the team’s capability. Working closely with various business units, you’ll provide insights that drive strategic decision-making using Microsoft Fabric . In this role you will: Develop and maintain reports, dashb…",https://www.adzuna.com.au/land/ad/5040291347?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=821CCF8F7AAEE5809BD75F8C03F395A4E4B6D613,2025-02-07 21:42:56.740726
Data & Analytics Manager,Lagardere Travel Retail,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-07T08:48:41Z,"Town Hall  Hybrid Full time, permanent position Paid Parental Leave, Paid Wellbeing Leave & Paid Charity Volunteering Leave Staff discount across Australian & New Zealand network Work with Microsoft Fabric Our Transformation & Data Analytics team is growing and we are looking for a new Data & Analytics Manager . Leading a team of data analysts, you will take ownership for shaping the organisation’s data strategy, enabling actionable insights to support the achievement of our strategic objective…",https://www.adzuna.com.au/land/ad/5040291377?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=C4178509D2E3DF8FCFF35A11C19DE422E243FA3E,2025-02-07 21:42:56.740726
"Facilitation Manager, Supplier Management",Commonwealth Bank of Australia,"Sydney CBD, Sydney",Accounting & Finance Jobs,,full_time,,,2025-02-07T08:48:44Z,"See yourself in our team: Financial Services (FS) offers specialized services to both customer-facing and supporting teams in areas such as finance, audit, treasury, tax, property, and procurement. Additionally, we oversee relationships with our shareholders and debt investors. Our multidisciplinary team comprises accountants, analysts, traders, data scientists, auditors, client service and facilities management staff, property and construction managers, and procurement specialists. Group Corpo…",https://www.adzuna.com.au/land/ad/5040291813?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=A055896F16F43160E68C6241A1817467F09E9366,2025-02-07 21:42:56.740726
Senior Manager - Managerial Model Validation,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-07T08:48:45Z,"You are passionate about all things data related with an interest in workforce insights We are a high performing team with a passion for innovation and continuous improvement Together we can deliver an exemplary experience for our stakeholders and the Group Do work that matters You will be part of a skilled quantitative team serving all business units across the CBA Group. Reporting to the Executive Manager, Managerial Model Validation, Model Risk & Validation, your key responsibilities include…",https://www.adzuna.com.au/land/ad/5040291934?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=0D0B6DDAAE73827266900EB80780D70788FF821B,2025-02-07 21:42:56.740726
Manager - Managerial Model Validation,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-07T08:48:45Z,"You are passionate about models and like to offer different angles on how to solve business problems with data We are a high performing team with a passion for innovation and continuous improvement Together we can deliver an exemplary experience for our stakeholders and the Group Do work that matters You will be part of a skilled quantitative team serving all business units across the CBA Group. Reporting to the Chapter Lead, Managerial Model Validation, Model Risk & Validation, your key respon…",https://www.adzuna.com.au/land/ad/5040291959?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=357D00B3EDF5615420C6DCE49C595A717AF49474,2025-02-07 21:42:56.740726
"Associate Director, AI Architecture",Optus,"Macquarie Park, Ryde Area",IT Jobs,,full_time,,,2025-02-06T08:42:15Z,"Associate Director, AI Architecture Optus & AI At Optus, bandwagons aren’t really our thing. We’ve been using AI to improve the lives of our customers for almost ten years. From understanding the root cause of customer issues and proactively resolving them, to using it to inform our investment decisions, AI is embedded into what we do. With new cutting-edge tech at our fingertips, exciting partnerships under our belt and around every corner (Google and Samsung to name a couple), and a growing c…",https://www.adzuna.com.au/land/ad/5038984160?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=C1B5FE5EE14E6EBBA1CCD7F758A1025E3D7FC16C,2025-02-07 21:42:56.740726
Senior Cyber Detection AI Engineer,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:34Z,"Senior Engineer- Cyber Detection AI See yourself in our team: Cyber Security protects the bank and our customers from theft, loss and risk events, through effective and proactive management of cyber security, privacy and operational risk. This role will be part of the groups Cyber Detection and Response team part of the group’s wider Cyber Defence Operations function. The mission of the group’s Cyber Detection and Response team is to provide a high-performing, trusted and sustainable capability…",https://www.adzuna.com.au/land/ad/5038362789?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=5103811983C203582CED6D7C1586BB9D56239015,2025-02-07 21:42:56.740726
"Salesforce Data Cloud Engineer - South Bank, QLD",Flight Centre Travel Group,"Queensland, Australia",IT Jobs,,full_time,,,2025-02-05T14:36:17Z,"Come and join our global leisure MarTech team as a Salesforce Data Cloud Engineer You'll be instrumental in driving data-driven marketing success by integrating Salesforce Data Cloud with Data Bricks and other sources. Your expertise will be crucial in creating a 360-degree customer view and powering personalized campaigns across our diverse customer base. What you'll be doing: Data Integration and Ingestion Design and implement data pipelines to ingest data from various sources, including Data…",https://www.adzuna.com.au/land/ad/5037991876?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=8ECEE7A7FE906D6D9B8BF53CADA2C149B1FE87E9,2025-02-07 21:42:56.740726
Applications Administrator,Hume City Council,"Broadmeadows, Hume Area",IT Jobs,permanent,full_time,,,2025-02-06T20:47:44Z,"Job Description Permanent, Full time $97k - $104k p/a S Superannuation Join the Information Technology team Hume City Council is one of Australia’s fastest growing and culturally diverse councils. We put the customer and our community at the centre of all that we do, ensuring our services are efficient and accessible. The Applications Administrator will be responsible for the ongoing operation and development of application shared services, ensuring good practice governance and applications lif…",https://www.adzuna.com.au/land/ad/5039708001?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=B604257982A4779F4664265DAF784E5D2AFE2CD9,2025-02-07 21:42:56.740726
AI/ML Full Stack Engineer,Accenture,"Queensland, Australia",IT Jobs,,full_time,,,2025-02-06T20:47:48Z,"Job Description Accenture is a leading global professional services company that helps the world’s leading organizations build their digital core, optimize their operations, accelerate revenue growth and enhance services—creating tangible value at speed and scale. We are a talent- and innovation-led company with 774,000 people serving clients in more than 120 countries. Technology is at the core of change today, and we are one of the world’s leaders in helping drive that change, with strong eco…",https://www.adzuna.com.au/land/ad/5039708575?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=E163436D829281B387E0AA30E4731BE5CB0295C7,2025-02-07 21:42:56.740726
Machine Learning Engineer,Recruitment Hive,"Sydney CBD, Sydney",IT Jobs,contract,full_time,195000,234000,2025-02-07T04:09:48Z,"12  12 month contract - Hybrid work arrangements Surry Hills, NSW - Baseline clearance desirable Python, Docker, Kubernetes - Common python & R ML libraries/packages Our client, a large Federal Government department based in Surry Hills, NSW, requires an experienced Machine Learning engineer for a month 12  12 month contract. Duties Providing end to end ownership of building secure CI/CD processes for various DSCE applications (Design, Build, Test, Support). Provision of support and maintenance…",https://www.adzuna.com.au/details/5040022756?utm_medium=api&utm_source=4a3e4881,2025-02-07 21:42:56.740726
Private Cloud AI Sales Specialist,Hewlett Packard,"Rosebery, Sydney",Sales Jobs,,full_time,,,2025-02-06T20:47:48Z,"Private Cloud AI Sales Specialist This role has been designated as ‘Remote/Teleworker’, which means you will primarily work from home. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on find…",https://www.adzuna.com.au/land/ad/5039708653?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=164E5BF3B4BDBBF9E468CEB8264E4720349B0C42,2025-02-07 21:42:56.740726
Private Cloud AI Sales Specialist,Hewlett Packard,"Melbourne CBD, Melbourne",Sales Jobs,,full_time,,,2025-02-06T20:47:48Z,"Private Cloud AI Sales Specialist This role has been designated as ‘Remote/Teleworker’, which means you will primarily work from home. Who We Are: Hewlett Packard Enterprise is the global edge-to-cloud company advancing the way people live and work. We help companies connect, protect, analyze, and act on their data and applications wherever they live, from edge to cloud, so they can turn insights into outcomes at the speed required to thrive in today’s complex world. Our culture thrives on find…",https://www.adzuna.com.au/land/ad/5039708581?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=E503830B498B666BA86688EA62502D8A4C2E4012,2025-02-07 21:42:56.740726
Global Maintenance Enterprise Solutions Lead,Alcoa,"Booragoon, Melville Area",IT Jobs,,full_time,,,2025-02-05T10:34:33Z,"Shape Your World At Alcoa, you will become an essential part of our purpose: to turn raw potential into real progress. The way we see it, every Alcoan is a work-shaper, team-shaper, idea-shaper, world-shaper. As a leader within Alcoa, you can help fulfill our purpose and realize our vision to reinvent the aluminium industry. Be part of the team that is helping shape a better workplace with opportunities that help everyone thrive and build diverse, rewarding careers. You have the power to shape …",https://www.adzuna.com.au/land/ad/5037777610?se=JJmqK0Dl7xGom9h9I8lqtQ&utm_medium=api&utm_source=4a3e4881&v=F604A5586E1F4D5BF49D573894D52D7D2496193B,2025-02-07 21:42:56.740726
