Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Senior Data Analyst,APS,Australia,IT Jobs,,full_time,98105,98105,2025-02-04T17:48:56Z,"The Intelligence Analytics Section is responsible for delivering Child Care Subsidy integrity data analysis, evaluations, and intelligence functions. The team works closely with internal and external stakeholders and undertakes analysis of Child Care Subsidy and related data to detect high-risk behaviour patterns, identify targets for compliance and fraud activity, assess and prioritize referrals to compliance and fraud investigations teams, and delivers operational data and intelligence suppor…",https://www.adzuna.com.au/details/5036060463?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Data Analyst,Pearson,"Sydney, Sydney Region",IT Jobs,,full_time,,,2025-02-05T22:01:44Z,"Description The Team: The Pearson Workforce Solutions data and AI team spearheads the creation of innovative products by developing core intellectual property through a scientific, research-driven approach. We seek talented individuals eager to enhance our capabilities and drive significant customer value through the expansion of our workforce IP. The Role: As a Data Analyst in the Data and AI team, you will have the opportunity to collaborate closely with the Data Science team, focusing on dat…",https://www.adzuna.com.au/details/5038405244?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Data Analyst,Pearson,"Sydney, Sydney Region",IT Jobs,,,,,2025-02-04T12:36:13Z,"The Team: The Pearson Workforce Solutions data and AI team spearheads the creation of innovative products by developing core intellectual property through a scientific, research-driven approach. We seek talented individuals eager to enhance our capabilities and drive significant customer value through the expansion of our workforce IP. The Role: As a Data Analyst in the Data and AI team, you will have the opportunity to collaborate closely with the Data Science team, focusing on data modelling,…",https://www.adzuna.com.au/details/5035839466?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Data Analyst,Westpac Banking Corporation,"Sydney, Sydney Region",IT Jobs,contract,full_time,,,2025-02-04T22:03:34Z,"Description 12 months Fixed term / Max term contract Sydney Location Flexible work arrangements How will I help? An exciting position to join the Westpac Group as a Senior Data Analyst in Group Reporting & Analytics (GR&A) for a 12-month fixed term / max term role function providing a range of reporting, analytical and data management services for its internal customers and external regulators. Some of your responsibilities will include: Performing data analysis, data modelling, data profiling …",https://www.adzuna.com.au/details/5036320988?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
GIS Data Analyst,Northbridge Recruitment,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-04T08:31:23Z,"Unique opportunity to join a core team delivering a national project. You will work side by side with the one of the best Project leaders in the industry. This is the opportunity to fast-track your career working with a project management team that have been delivering large scale programs in Australia and Internationally for 40 years plus combined. Exciting opportunity with future variety and access to other major projects The organisation With a presence in construction, operations, maintenan…",https://www.adzuna.com.au/land/ad/5035656196?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=0C0D13E9B6CEEF81DB40DF012E7A32C2CE872020,2025-02-06 23:03:55.587274
Fraud Data Analyst,Westpac Banking Corporation,"Sydney, Sydney Region",IT Jobs,permanent,full_time,,,2025-02-04T22:01:34Z,"Description Permanent Full time Sydney Location 2 days working in office How will I help? Fraud Prevention is responsible for protecting our customers, the Westpac Group, and its employees from fraud and scams. As a Fraud Analyst specialising in internal fraud, you'll leverage your data analytics skills to provide insight, and design, test, & deploy detections that identify risk of internal fraud or malpractice. Key responsibilities will include: Analyse and interrogate data to enhance the dete…",https://www.adzuna.com.au/details/5036320335?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
PA2025MFAOPSON5 - Data Analyst,SS&C,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-05T21:56:45Z,"As a leading financial services and healthcare technology company based on revenue, SS&C is headquartered in Windsor, Connecticut, and has 27,000 employees in 35 countries. Some 20,000 financial services and healthcare organizations, from the world's largest companies to small and mid-market firms, rely on SS&C for expertise, scale, and technology. Job Description Please refer to attached position description Unless explicitly requested or approached by SS&C Technologies, Inc. or any of its aff…",https://www.adzuna.com.au/details/5038398278?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Data Analyst,Eden Ritchie Recruitment,"Brisbane CBD, Brisbane",Teaching Jobs,permanent,full_time,,,2025-02-05T14:36:14Z,"Assist in the development of data policy, strategy and advocacy Ensure relevant data sets are managed in accordance with governance frameworks Maintain strong relationships with key finance personnel at School Authorities Permanent role Competitive salary package Hybrid work arrangements offered Based in Brisbane CBD The Queensland Catholic Education Commission (QCEC or the Commission) is a 16-member body established to support and advance Catholic education in Queensland. QCEC's principal role…",https://www.adzuna.com.au/land/ad/5037991523?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=F82C0C7330FBD6D1F3B06005FA43A9CB15EC59EA,2025-02-06 23:03:55.587274
FP&A / Data Analyst,Allura Partners,"Sydney CBD, Sydney",Accounting & Finance Jobs,,full_time,,,2025-02-06T14:47:21Z,"High Growth Business within the education industry. Opportunity to influence strategic decisions with data - driven insights. Perfect role for FP&A Analysts with an SQL skillset. About the company Allura Partners is working with a Private Equity backed financial services business within the education sector, seeking an FP&A Analyst with SQL experience. About the role This role will sit within the Financial Planning & Analysis team, where you'll play a key role in supporting financial and operat…",https://www.adzuna.com.au/land/ad/5039317481?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=4CAE08E69E2445D3765868DFA610ECAA23551882,2025-02-06 23:03:55.587274
Business Analyst - Data,People's Choice,"Victoria, Australia",Accounting & Finance Jobs,contract,full_time,,,2025-02-06T08:42:16Z,Exciting opportunity to shape and deliver innovative lending products for our brand-new bank Hybrid work flexibly from home and our HOs in Queensland or SA 12-month Fixed Term Contract data analysis and data governance experience essential About the role It’s an exciting time to be a Business Analyst at People First Bank Our team of Business Analysts are at the forefront of shaping the creation of a new bank by working on exciting and complex projects. We are now offering a unique opportunity f…,https://www.adzuna.com.au/land/ad/5038984434?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=C079ED2CB47E1E0D1AB19242F8121A911221F83E,2025-02-06 23:03:55.587274
EL1 Program Data Analyst,Hudson Australia,"East Brisbane, Brisbane",IT Jobs,permanent,full_time,,,2025-02-04T17:53:47Z,"Position: EL1 Program Data Analyst Location: ACT, NSW, QLD, SA Initial Contract Duration: 6 months, with a 6-month extension option Transfer Options: Open to S26 transfers with a view of permanency About the Role: Our Federal Government Client is seeking an EL1 Program Data Analyst to support the department in developing its strategic advice on policy and innovation programmes under its oversight. This role also involves providing governance and secretariat support to the Board. Ideal Candidate…",https://www.adzuna.com.au/details/5036072463?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
EL1 Program Data Analyst,Hudson,"Brisbane CBD, Brisbane",IT Jobs,contract,full_time,,,2025-02-04T08:31:25Z,"Position: EL1 Program Data Analyst Location: ACT, NSW, QLD, SA Initial Contract Duration: 6 months, with a 6-month extension option Position: EL1 Program Data Analyst Location: ACT, NSW, QLD, SA Initial Contract Duration: 6 months, with a 6-month extension option Transfer Options: Open to S26 transfers with a view of permanency About the Role: Our Federal Government Client is seeking an EL1 Program Data Analyst to support the department in developing its strategic advice on policy and innovatio…",https://www.adzuna.com.au/land/ad/5035656284?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=BF12E0FAAE8E31C9A756577FB70A20005AB85416,2025-02-06 23:03:55.587274
Data analyst/co-ordinator,Royal Melbourne Institute of Technology,"City, North Canberra",IT Jobs,,part_time,124966,155126,2025-02-05T22:01:43Z,"Overview: Casual role 2-3 days per week $60.08-$74.58 per hour, depending on experience Suited to RMIT Data Science, Analytics and MBA students/recent grads The ESR Data Analyst / Coordinator plays a critical role in supporting RMIT’s participation in the UniForum benchmarking program. This role involves the collection, validation, and transformation of workforce and operational data, ensuring its accuracy for submission into the UniForum system. The position also requires some project coordina…",https://www.adzuna.com.au/details/5038405236?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Sales Operations Data Analyst,Bloom,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-05T21:57:40Z,"Introduction Who we are… Founded in 2002, ELMO Software has established itself as a leading provider of innovative HR technology solutions, proudly serving over 2,000 mid-sized organizations and more than one million end users across Australia, New Zealand and UK. Our comprehensive suite of ISO-certified solutions covers the entire employee lifecycle, empowering HR professionals to effectively manage their workforce and contribute to strategic decision-making. At ELMO, our purpose is to unleash…",https://www.adzuna.com.au/details/5038399826?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Data Scientist/Data Analyst,Blunomy,"Melbourne CBD, Melbourne","Energy, Oil & Gas Jobs",,full_time,,,2025-02-04T22:02:43Z,"Data analytics in the energy and climate space is growing at an incredible rate. Blunomy is growing the team to support the energy industry through its digitisation, decentralisation and decarbonisation transition and to support operability and planning in Australia and around the world. We are looking for someone passionate about energy and data analytics to do-well-and-do-good by delivering data science products to better the energy market. As an analyst, you will work on projects under the s…",https://www.adzuna.com.au/details/5036320641?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Investment Data Business Analyst - 9m,Anton Murray Consulting,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-02-04T20:29:06Z,"Sydney Asset Management Contract or Temporary Our client, a prominent asset management firm based in Melbourne, is seeking an experienced Senior Investment Data Business Analyst with a strong background in funds management and investment data analysis for an initial 9-month contract . The ideal candidate must have extensive experience in fund management performance and attribution, along with the ability to provide business and technical analysis, research, information collation, and documentat…",https://www.adzuna.com.au/land/ad/5036226795?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=B831822F0827B812519B17D82CE39AB94B779CC3,2025-02-06 23:03:55.587274
Data Analyst / Financial Analyst / Payroll Specialist,MPAU Finance,"Perth CBD, Perth",Accounting & Finance Jobs,contract,full_time,,,2025-02-04T18:04:08Z,"This temporary role involves managing multi-year salary backpays, conducting long service leave audits, and building data models. The ideal candidate will have experience in data/financial analysis or payroll, with strong Excel skills and the ability to work independently. Client Details The client is a not-for-profit organisation operating within the education sector, dedicated to making a positive impact in the community. They focus on delivering meaningful work that supports educational init…",https://www.adzuna.com.au/details/5036088996?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Data Analyst (12-month FTC),Moshtix Pty Limited,Australia,IT Jobs,contract,full_time,,,2025-02-06T21:57:52Z,"Job Summary: THE JOB We’re seeking a highly skilled and motivated Data Analyst to join our passionate and collaborative team. As a Data Analyst, you will play a crucial role in analysing and interpreting complex data sets against stakeholder requirements to provide valuable insights, identify trends, opportunities for growth, and areas for improvement. Your primary focus will be on examining ticketing data and market trends to optimise and extend our client facing insights reporting product, re…",https://www.adzuna.com.au/details/5039747366?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Data Scientist / Data Analyst - Suncorp Bank,ANZ,"Brisbane CBD, Brisbane",IT Jobs,permanent,full_time,,,2025-02-06T14:47:19Z,"About Us At Suncorp Bank you can build a career with exceptional growth potential, within a culture of purpose and belonging. As part of the ANZ Group, when you apply to join Suncorp Bank, you'll be directed to ANZ systems and receive correspondence and notifications from ANZ as part of the recruitment process. About the Role As a Senior Data Scientist/Analyst in our Financial Crime Data Analytics space, you’ll play a key role in leading the development and delivery of monitoring, detection and…",https://www.adzuna.com.au/land/ad/5039317342?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=7D45FF10E451DE24A64705884B05EA227CE1CDDD,2025-02-06 23:03:55.587274
Business Intelligence Analyst,Sydney Catholic Schools Central Office,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-02-04T20:29:06Z,"Location: Hybrid - World Square, CBD and WFH Commencement Date: Monday, 31 March 2025 Closing Date: Thursday, 20 February 2025 Capacity: Full-Time, Permanent The Business Intelligence Analyst will primarily be involved in drawing insights on customer journey data, using strong SQL skills to source data from Azure/SQL/EDW/Adobe/Google Analytics and deploy insights for the business using PowerBI, SSRS, and YellowFin reporting services. You will have strong analytical skills and can organise, anal…",https://www.adzuna.com.au/land/ad/5036226782?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=33086866F8B8472DF55238E2439571729A289F5E,2025-02-06 23:03:55.587274
Business analyst - Data,Aurec,"Melbourne CBD, Melbourne",IT Jobs,contract,full_time,,,2025-02-06T04:04:17Z,"Business Analyst - Data Analytics 6-Month Contract $900INC - $1000INC Melbourne Are you an experienced Business Analyst with a strong background in data analytics? We are looking for a skilled BA to join our Data Hub team on an initial 6-month contract, supporting data-driven decision-making, reporting, and analytics initiatives. Key Responsibilities: Collaborate with stakeholders to gather and define business requirements for data analytics and reporting initiatives. Support data management, t…",https://www.adzuna.com.au/details/5038711432?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Data and Information Analyst,Queensland Government,"Brisbane, Brisbane Region",IT Jobs,,full_time,,,2025-02-04T11:42:16Z,"About the role: The main responsibility of this role is to design, develop, maintain, troubleshoot, and enhance the data analytics infrastructure that informs the work of VAQ. With your knowledge in this area, you will provide data design and analysis, and leverage the possibilities through PowerBI dashboard reporting. This is exciting, impactful work that puts you at the forefront of data innovation and governance We will assess your suitability for this role by looking at what you've done pre…",https://www.adzuna.com.au/details/5035809529?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Data and Reporting Analyst,University of New South Wales,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-05T20:36:31Z,"The Opportunity Hybrid/flexible working arrangements Full-time (35 hours week), Continuing role Starting from Level 6 at $100,354  17% super  leave loading The Research Analysis, Data, and Reporting team (RADAR) supports UNSW’s ongoing growth as a leading research-intensive university in Australia. The team is responsible for reporting on the University’s research activity and performance, monitoring its position in national and international university rankings, and driving strong outcomes in …",https://www.adzuna.com.au/land/ad/5038362293?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=46A35D3391BE7829E23C70C36C468C0F0845CEF9,2025-02-06 23:03:55.587274
Senior Business Analyst - Data,Talenza,"Sydney, Sydney Region",IT Jobs,contract,full_time,,,2025-02-05T04:15:36Z,"Talenza has been engaged to source a data-savvy Senior BA for a greenfield digital transformation. 12M day rate contract 3 days office attendance Sydney CBD Required experience: 5 year business analysis experience within a techno-functional BA role including proven experience in performing E2E business analysis tasks, from requirements gathering to solution implementation Experience within digital platforms and digital products with data implementation Data mapping, modelling, ETL and event str…",https://www.adzuna.com.au/details/5036685672?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
Senior Service Enablement Engineer,Atlassian,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-06T08:42:13Z,"Working at Atlassian Atlassians can choose where they work – whether in an office, from home, or a combination of the two. That way, Atlassians have more control over supporting their family, personal goals, and other priorities. We can hire people in any country where we have a legal entity. Interviews and onboarding are conducted virtually, a part of being a distributed-first company. Job description You are the customer champion, a trusted partner to Product & Engineering teams, scaling our …",https://www.adzuna.com.au/land/ad/5038983929?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=74DF9685004CF3DF4E3767396D45EB9DD39E1788,2025-02-06 23:03:55.587274
Senior Data and Reporting Analyst,Opteon Property Group Pty Ltd,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-02-05T14:36:15Z,"About us: Opteon is an international provider of valuations, advisory and specialist property services in the Australian, New Zealand and US market. Recognised as the largest valuation professional services firm in these regions, we deliver meaningful solutions for our clients across all property types and market sectors. We are experiencing an exciting period of growth and change, positioning the company as one of the most prominent property services providers. Our future growth strategy is fo…",https://www.adzuna.com.au/land/ad/5037991598?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=295ECD40553F1C6036A30F195FACEEB90F34CE96,2025-02-06 23:03:55.587274
Senior Data and Reporting Analyst,Opteon Property Group Pty Ltd,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-05T14:36:15Z,"About us: Opteon is an international provider of valuations, advisory and specialist property services in the Australian, New Zealand and US market. Recognised as the largest valuation professional services firm in these regions, we deliver meaningful solutions for our clients across all property types and market sectors. We are experiencing an exciting period of growth and change, positioning the company as one of the most prominent property services providers. Our future growth strategy is fo…",https://www.adzuna.com.au/land/ad/5037991607?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=CC1C9DC65A5C427EF7385DB18CA5C5DA0A9E9E06,2025-02-06 23:03:55.587274
Business & Systems Analyst - Data Governance,Talent Web,"Sydney, Sydney Region",IT Jobs,contract,full_time,145600,145600,2025-02-06T04:58:09Z,"Leading property group requires a Business & Systems Analyst, Data Governance for a 3 month maternity leave contract. As a Business & Systems Analyst with an expertise in Data Governance your role will see you involved the day-to-day operational management of data, training, business systems management, and ensuring data quality across the business. Key Responsibilities: Act as a Data Subject Matter Expert (SME) for operational data management. Design, train, and distribute Quick Reference Guid…",https://www.adzuna.com.au/details/5038795520?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
"Project Finance Analyst, ANZ Plus",ANZ,"South Yarra, Stonnington Area",Accounting & Finance Jobs,,full_time,,,2025-02-05T10:34:28Z,"About Us At the heart of ANZ Plus is a talented, high-performing team with big ideas. We’re building products, services and experiences that will not only provide our customers with enhanced banking functionality but empower them to make better financial decisions and improve their financial wellbeing. About the Role The rapid growth and evolving environmental landscape of ANZ Plus & Customer & Identity Services has exponentially increased the complexity of our operational management, with a ne…",https://www.adzuna.com.au/land/ad/5037776898?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=02F55945EABF85B001A1617E439A7B22FA95ED46,2025-02-06 23:03:55.587274
Media Investment Manager,Advertising Industry Careers,"Windsor, Stonnington Area","PR, Advertising & Marketing Jobs",,full_time,,,2025-02-04T14:20:50Z,"At Hatched, we’re all about Goodness & Growth. Cracked Daily. The goodness at Hatched shines through in our approach to staff wellbeing and our employee value proposition. We’ve even been awarded for it by AFR Boss Best Place to Work and recognised for our People & Culture efforts by the B&T Women in Media awards. Perks of working at Hatched. Our office in Melbourne is modern, fun and set up for both collaboration and quiet time. We're a dog friendly workplace and close to some of the best that…",https://www.adzuna.com.au/land/ad/5035876191?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=0F20A585796AFB2DCCCFD23A7FE661413FEEB6A3,2025-02-06 23:03:55.587274
Analyst Insights and Data,V/Line,"South Yarra, Stonnington Area",IT Jobs,contract,full_time,,,2025-02-06T08:42:11Z,"Analyst – Insights & Data 2 full-time vacancies – ongoing and fixed term Partner and collaborate with the wider business- building strong relationships with a range of stakeholders Salary range between $90,437 - $100,603 depending on experience Our Company V/Line’s purpose is to connect Victorians through safe, reliable, and accessible transport. We believe in giving all Victorians opportunities through travel and transport – connecting them to jobs, education, family and friends, services, tou…",https://www.adzuna.com.au/land/ad/5038983666?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=9154041EDFF904BDF2279F70B6CDE938E2DBA770,2025-02-06 23:03:55.587274
Data Migration Lead - Amplify,C01 Cochlear Limited ,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-02-05T14:36:13Z,"Cochlear is the global market leader in implant hearing solutions. Cochlear's mission is to help people hear and be heard. Around the world, more people chose a Cochlear-branded hearing implant system than any other. A Cochlear Implant is an electronic device that is surgically implanted under the skin near the ear that restores hearing to those who suffer from severe hearing loss. It’s an incredible piece of engineering and the only product in the world that restores a sense through technology…",https://www.adzuna.com.au/land/ad/5037991338?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=C9F2C6E90F27298D42DC2036F1FEE7FBC24484C7,2025-02-06 23:03:55.587274
Member Data Operations Manager,Australian Super,"South Yarra, Stonnington Area",IT Jobs,permanent,full_time,,,2025-02-04T08:31:09Z,"At AustralianSuper, we truly care about our colleagues.​ We know work and life are intertwined. That’s why we support the diverse needs of everyone and have policies that enable us all to thrive and be truly flexible. We ensure diversity is celebrated for the opportunity it provides us all to learn and grow, and deliver better outcomes for members. Your New Role: Australian Super is seeking a highly motivated data operations specialist to join our dynamic team. Reporting to the Principal, Membe…",https://www.adzuna.com.au/land/ad/5035655485?se=FHAWXYLk7xGlXQxJEqqL_Q&utm_medium=api&utm_source=4a3e4881&v=704FF21E03559266B0059971211E015C3A20FA29,2025-02-06 23:03:55.587274
AE6 Technical Analyst (Digital Data),APS,"Canberra Region, Australian Capital Territory",IT Jobs,,full_time,103415,103415,2025-02-05T17:39:53Z,"The Organisation The Australian Security Intelligence Organisation (ASIO) protects Australia and Australians from threats to their security. In a complex, challenging and changing security environment, our success is built on the imagination and intelligence of our team. ASIO's people are ordinary Australians but they do extraordinary things - they are our most important asset. To be successful in our mission, we need talented people who are highly capable, dedicated, adaptable and resilient. W…",https://www.adzuna.com.au/details/5038185357?utm_medium=api&utm_source=4a3e4881,2025-02-06 23:03:55.587274
