Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Data Scientist,Pearson,"Sydney, Sydney Region",IT Jobs,,full_time,,,2025-01-29T21:51:55Z,"Description The Team: The Workforce Solutions Data Science team spearheads the creation of innovative products by developing core intellectual property through a scientific, research-driven approach. We seek talented individuals eager to enhance our capabilities and drive significant customer value through the expansion of our data science IP. The role sits within a cross-functional squad including Data Scientists, AI Engineers, and Ontologists. Each squad is responsible for the complete lifecy…",https://www.adzuna.com.au/details/5028165891?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Scientist,Pearson,"Sydney, Sydney Region",IT Jobs,,,,,2025-01-29T12:32:29Z,"The Team: The Workforce Solutions Data Science team spearheads the creation of innovative products by developing core intellectual property through a scientific, research-driven approach. We seek talented individuals eager to enhance our capabilities and drive significant customer value through the expansion of our data science IP. The role sits within a cross-functional squad including Data Scientists, AI Engineers, and Ontologists. Each squad is responsible for the complete lifecycle of data …",https://www.adzuna.com.au/details/5027648491?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Scientist,Easygo Gaming,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-01T21:55:55Z,"Passionate about leveraging advanced analytics and machine learning across huge amounts of data to drive business value? Join our growing Data Science Team What's in it for you? As a Data Scientist, you will work within a collaborative team to deliver data science projects across the organisation. Working closely with business stakeholders, you will help build, deliver and implement solutions on our global platforms that impact millions of users worldwide. Your role with us: In your role with u…",https://www.adzuna.com.au/details/5032648409?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Scientist,Xero,Australia,IT Jobs,permanent,,,,2025-01-30T10:40:17Z,"Data Scientist Melbourne, AU / Sydney, AU / Brisbane, AU / Canberra, AU / Remote, AU Technology – Data, Machine Learning & Artificial Intelligence / Permanent / Hybrid Apply for this job Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive. At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We…",https://www.adzuna.com.au/details/5028813650?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
"Senior Data ScientistNew Melbourne, Australia",Easygo,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-01-31T16:03:27Z,"Passionate about unearthing and driving complex data science solutions across huge amounts of data to drive business value? Join our growing Data Science Team What's in it for you? As a Senior Data Scientist, you will play a pivotal role in driving all stages of our data science projects including: ideation, scoping, development, deployment and monitoring. Working closely with business stakeholders and leadership, you will get to work on our global platforms to architect and implement scalable …",https://www.adzuna.com.au/details/5030570627?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Senior Data Scientist,Easygo Gaming,"Melbourne, Melbourne Region",IT Jobs,,full_time,,,2025-02-01T21:56:31Z,"Passionate about unearthing and driving complex data science solutions across huge amounts of data to drive business value? Join our growing Data Science Team What's in it for you? As a Senior Data Scientist, you will play a pivotal role in driving all stages of our data science projects including: ideation, scoping, development, deployment and monitoring. Working closely with business stakeholders and leadership, you will get to work on our global platforms to architect and implement scalable …",https://www.adzuna.com.au/details/5032649826?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Research Data Scientist,SA Health,Australia,Scientific & QA Jobs,,full_time,104180,116693,2025-01-27T21:54:03Z,"Central Adelaide Local Health Network Statewide – SA Pathology Salary: MeS3 - $104,180.00 - $116,693.00 p.a.  Superannuation & Salary Sacrifice Benefits Adelaide SA, 5000 Full Time, Contracted Role up to 30 Jun 2025 About the role Are you passionate about leveraging data to drive impactful research outcomes? As the Research Data Scientist at SA Pathology, you will play a key role in facilitating and optimising access to pathology data to support our research objectives. In this role, you’ll lea…",https://www.adzuna.com.au/details/5025365834?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Senior Data Scientist,Commonwealth Bank of Australia,Australia,IT Jobs,,full_time,,,2025-01-28T21:53:02Z,"See yourself in our team: · Join our diverse Customer Service Direct (CSD) team where you'll use AI to make banking more accessible and personalised for millions of Australians. Your expertise will help shape inclusive, customer-focused solutions through our banking app, call centres, and digital channels. You will join a diverse, collaborative team who are focused on driving innovation that helps all Australians achieve financial wellbeing. Do work that matters: As a Senior Data Scientist, you…",https://www.adzuna.com.au/details/5026839136?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Principal Data Scientist,Queensland Government,"Brisbane, Brisbane Region",IT Jobs,permanent,full_time,,,2025-01-31T11:50:47Z,"The role This Principal Data Scientist will contribute to the development of statewide health service planning for Queensland Health through research, analysis and interpretation of data and information. Key responsibilities:  To contribute to the development of statewide service plans for Queensland Health through research, analysis and interpretation of data and information.  Extract data from large datasets, perform data analysis using advanced data programs and tools (e.g., Posit/R, Python,…",https://www.adzuna.com.au/details/5030362766?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Fraud Data Scientist,APS,"Greenway, Tuggeranong",IT Jobs,,full_time,118106,118106,2025-01-30T17:37:49Z,"The Fraud Insights and Data Analytics section, within the Audit and Assurance Branch, has been established to ensure a consistent and coordinated approach to data and analytics for the purposes of fraud prevention, detection, and investigation. The section undertakes complex data analysis using advanced statistical techniques to monitor and report on potentially fraudulent activity. The section has access to a broad range of both internal and external datasets and leverages this data to assist …",https://www.adzuna.com.au/details/5029200572?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Senior Customer Data Scientist,h2o.ai,"Sydney, Sydney Region",IT Jobs,,,,,2025-02-02T12:34:27Z,"Founded in 2012, H2O.ai is at the forefront of the AI movement to democratize Generative AI. H2O.ai's open-source Generative AI and Enterprise h2oGPT, combined with Document AI and the award-winning autoML Driverless AI, have transformed more than 20,000 global organizations and over half of the Fortune 500 and household brands, including AT&T, Commonwealth Bank of Australia, Chipotle, ADP, Workday, Progressive Insurance, and AES. Our ""AI for Good"" program supports nonprofit groups, foundations…",https://www.adzuna.com.au/details/5033798941?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Modeller,Mane Consulting,"South Yarra, Stonnington Area",IT Jobs,contract,,,,2025-01-31T22:03:24Z,"Get recognition and reward working with this a pioneering industry leader, as they embark on a transformative journey We are currently seeking a passionate Data Modeller for an exciting 12-month contract opportunity within their highly respected Technology team. This pivotal role demands a seasoned professional with robust expertise in crafting Conceptual, Logical, and Physical Data Models. Ideal candidates will showcase a proven track record in designing expansive data models tailored to diver…",https://www.adzuna.com.au/details/5030975665?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Scientist/Machine Learning Engineer,ANZ,"South Yarra, Stonnington Area",IT Jobs,permanent,full_time,,,2025-01-29T09:50:51Z,"About Us At ANZ, we're applying new ways technology and data can be harnessed as we work towards a common goal: to improve the financial wellbeing and sustainability of our millions of customers. About the Role As a Machine Learning Engineer/Data Scientist at ANZ, you are accountable for building advanced models to understand and solve complex data problems through advanced modelling. Working with Data Engineers and Data Analysts you will determine the relevant internal and external data source…",https://www.adzuna.com.au/details/5027462101?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Analytics Translator,HBF Australia,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-01-29T15:59:40Z,"HBF Employee Benefits Flexibility with hours and work-from-home options Fully Subsidised Corporate Gold Health Cover for you and your family 13 days personal leave per year Access to corporate discounts across a range of retail, restaurants, and hotels Open to Candidates from Melbourne Victoria or Perth Western Australia Are you passionate about bridging the gap between technical analytics teams and business stakeholders? As the Analytics Translator, you will play a crucial role in translating …",https://www.adzuna.com.au/details/5027755508?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Program Officer - Data Sciences and Advanced Capability,Queensland Government,"Brisbane, Brisbane Region",Admin Jobs,,full_time,,,2025-01-31T11:50:46Z,"About us The Queensland Fire Department (QFD) provides fire prevention, preparedness and response services to fire in the built and landscape environments, as well as scientific and specialist capabilities to Queensland communities. The QFD provides a multi-hazard emergency response, including road crash rescue, bushfire, hazardous material, technical and vertical rescue, severe weather incidents, remote and swiftwater rescue, and provides a number of functions supporting community safety outco…",https://www.adzuna.com.au/details/5030362760?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Enterprise Architect,Compas Pty Ltd,"City, North Canberra",IT Jobs,contract,,,,2025-01-31T22:03:31Z,"Are you an experienced Enterprise Architect with expertise in Microsoft Stack technologies? We’re looking for a skilled professional to lead and design roadmaps for our Federal Government program. Your background in Digital and Business Architecture, along with experience in trade systems projects, will be highly valued. This role offers a 12-month contract with two potential 12-month extensions. Key Responsibilities Apply expertise in Microsoft technologies, including React, SQL, and .NET, at …",https://www.adzuna.com.au/details/5030976337?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Science Engineer Intern - for an Australian LegalTech Platform,INAUTALENT,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-01-30T17:44:23Z,"Data Science Engineer Intern for an Australian LegalTech Platform About the Company: Founded in 2023, our client’s vision is to transform the legal and financial industry by creating a platform that empowers law firms and investors to make a positive impact on society. To harness the power of AI and data analytics, our client’s mission is to empower law firms with unparalleled insights and precision in claims assessment About the Role: This internship is a unique opportunity to work on cutting-…",https://www.adzuna.com.au/details/5029215148?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Marketing Executive - Luxury Beauty - Contract,HAYS,"Sydney CBD, Sydney","PR, Advertising & Marketing Jobs",contract,full_time,,,2025-01-26T20:30:05Z,"Temp to perm opportunity at a global luxury beauty player. Your new company Working for a multinational parent company of luxury, renowned beauty brands, this is an exciting newly created opportunity in their customer engagement team. This role is a 5-6 month temporary contract, with a view for the role becoming permanent. For this reason, please only apply if you have full working rights and do not require sponsorship (not suitable for WHV). The start date for this contract will be ASAP, so it…",https://www.adzuna.com.au/details/5024721634?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Platform Engineer,HESTA Super Fund,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-02-01T10:06:00Z,"Careers with Impact More than one million Australians trust HESTA with their money. HESTA is a top-performing industry super fund working for real-world impact. We use our expertise and influence to deliver strong long-term returns while accelerating our contribution to a more sustainable world. HESTA is also an inspiring and rewarding place to work. That’s because what we do makes a difference to the lives of our members. The people who work at HESTA are not only exceptional at what they do, t…",https://www.adzuna.com.au/details/5031842095?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Project Manager,Talenza,"South Brisbane, Brisbane",IT Jobs,,full_time,,,2025-02-02T08:11:10Z,"We are working with a client in the Health industry, who requires a Project Manager with extensive experience in managing large-scale data projects and a deep understanding of the Health sector to support them on a complex data project. You will work closely with cross-functional teams, including IT, data analysts, and business stakeholders, to ensure the successful delivery of projects on time, within scope, and within budget. Key Responsibilities: Lead and manage end-to-end delivery of large …",https://www.adzuna.com.au/details/5033549731?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
"Head of Data Science - Marketing HYBRID — PERMANENTMELBOURNE, AU / SYDNEY, AU",Xero,"South Yarra, Stonnington Area",Accounting & Finance Jobs,,full_time,,,2025-01-31T09:58:56Z,"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive. At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they mak…",https://www.adzuna.com.au/details/5030263580?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Head of Data and Analytics - SC Care,SafetyCulture,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:26:52Z,"This is a Head of Data and Analytics - SC Care role with one of the leading companies in AU right now   SafetyCulture  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at SafetyCulture  SafetyCulture Care is looking for a Head of Data & Analytics to grow and create an innovative approach to manage the insurance data analytics team, establish core Data Governance practices, harnessing external data to drive better …",https://www.adzuna.com.au/land/ad/5032179281?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=06C89DE6E28E73BA19B857598F277CC156BB8613,2025-02-02 20:43:35.483530
"Data Engineering, Management & Governance Manager/Associate Manager/Specialist",Accenture,"Melbourne CBD, Melbourne",IT Jobs,,,,,2025-02-01T17:27:26Z,"This is a Data Engineering, Management & Governance Manager/Associate Manager/Specialist role with one of the leading companies in AU right now   Accenture  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Accenture  This role is being recruited as part of the proposed Data & AI Joint Venture between Telstra and Accenture, TLSA Data & AI Function Pty Ltd Role: Data Engineering, Management & Governance Manager /…",https://www.adzuna.com.au/land/ad/5032180365?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=C94F3966CFACC34E23F9BEC31B23AF1C6CA64E01,2025-02-02 20:43:35.483530
Senior Manager - Managerial Model Validation,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-01-30T09:54:01Z,"You are passionate about all things data related with an interest in workforce insights We are a high performing team with a passion for innovation and continuous improvement Together we can deliver an exemplary experience for our stakeholders and the Group Do work that matters You will be part of a skilled quantitative team serving all business units across the CBA Group. Reporting to the Executive Manager, Managerial Model Validation, Model Risk & Validation, your key responsibilities include…",https://www.adzuna.com.au/details/5028770783?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Manager - Managerial Model Validation,Commonwealth Bank of Australia,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-01-30T09:54:00Z,"You are passionate about models and like to offer different angles on how to solve business problems with data We are a high performing team with a passion for innovation and continuous improvement Together we can deliver an exemplary experience for our stakeholders and the Group Do work that matters You will be part of a skilled quantitative team serving all business units across the CBA Group. Reporting to the Chapter Lead, Managerial Model Validation, Model Risk & Validation, your key respon…",https://www.adzuna.com.au/details/5028770701?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Research Associate (Bioinformatics),University Of Western Australia,"Crawley, Nedlands Area",Scientific & QA Jobs,contract,full_time,,,2025-01-31T09:59:04Z,"School of Biomedical Sciences We have an exciting opportunity for a post-doctoral researcher to support the bioinformatics program with Cancer Immunotherapy Full-time appointment on a fixed term basis for 12 months. Base salary range: Level $80,520 – $108,362 p.a. plus 17% superannuation. About the area The Cancer Immunotherapy Unit located on the UWA QE2 campus is a multi-disciplinary team of researchers that aim to develop novel immunotherapies for cancer patients. Research in the bioinformat…",https://www.adzuna.com.au/details/5030264747?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Analytics Specialist,Toll Group,"Melbourne CBD, Melbourne",IT Jobs,,,,,2025-02-01T17:27:03Z,"This is a Data Analytics Specialist role with one of the leading companies in AU right now   Toll Group  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Toll Group  The Role Toll G&D are looking for a skilled and proactive Data Analytics System Specialist to join our IT team. In this role, you will be responsible for implementing, supporting and optimizing data analytics solutions using Microsoft Azure service…",https://www.adzuna.com.au/land/ad/5032179372?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=90EA9D388CEA56D1450A646013EF9A3D017452E7,2025-02-02 20:43:35.483530
Business Intelligence & Insights Analyst,Bupa,"South Yarra, Stonnington Area",IT Jobs,permanent,full_time,,,2025-01-29T21:54:07Z,"Opportunity snapshot: An exciting, Permanent opportunity has become available for a Business Intelligence and Insights Analyst. Reporting to the Head of Operational Reporting, Health Insurance, we are seeking an experienced Business Intelligence professional to support the delivery and optimisation of a portfolio of reports and analytical tools that enable our people to drive customer outcomes, aligning with the larger Bupa data program. Work as part of a team of data analysts and advanced anal…",https://www.adzuna.com.au/details/5028167818?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Partner Solutions Architect (Big Data),Databricks,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:27:03Z,This is a Partner Solutions Architect (Big Data) role with one of the leading companies in AU right now   Databricks  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Databricks  [Overview](https://www.databricks.com/company/careers) [Culture](https://www.databricks.com/company/careers/culture?itm_datacareers-hp-nav-culture) [Benefits](https://www.databricks.com/company/careers/benefits?itm_datacareers-hp-nav-b…,https://www.adzuna.com.au/land/ad/5032179355?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=9FA7DC1A38EF79811DA9C89F70A57A135782CBD5,2025-02-02 20:43:35.483530
"Data Scientist HYBRID — PERMANENTMELBOURNE, AU / SYDNEY, AU / BRISBANE, AU / CANBERRA, AU / REMOTE, AU",Xero,"Queensland, Australia",IT Jobs,,full_time,,,2025-01-31T09:58:56Z,"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive. At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they mak…",https://www.adzuna.com.au/details/5030263577?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
"Data Scientist HYBRID — PERMANENTMELBOURNE, AU / SYDNEY, AU / BRISBANE, AU / CANBERRA, AU / REMOTE, AU",Xero,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-01-31T09:58:56Z,"Xero is a beautiful, easy-to-use platform that helps small businesses and their accounting and bookkeeping advisors grow and thrive. At Xero, our purpose is to make life better for people in small business, their advisors, and communities around the world. This purpose sits at the centre of everything we do. We support our people to do the best work of their lives so that they can help small businesses succeed through better tools, information and connections. Because when they succeed they mak…",https://www.adzuna.com.au/details/5030263570?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Data Architect,Vanguard Australia,"Melbourne CBD, Melbourne",IT Jobs,,,,,2025-02-01T17:28:17Z,This is a Data Architect role with one of the leading companies in AU right now   Vanguard Australia  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Vanguard Australia  Our Team & Opportunity Vanguard’s International division has a clear mission which is to change the way the world invests. Our International Systems & Technology division has a compelling vision to enable superior client outcomes in Internatio…,https://www.adzuna.com.au/land/ad/5032181380?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=18F9B436DA50AE2D55BDE53FC810471AA604E690,2025-02-02 20:43:35.483530
Omnichannel Insights Specialist,Pfizer,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:26:32Z,This is a Omnichannel Insights Specialist role with one of the leading companies in AU right now   Pfizer  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Pfizer  What You Will Achieve The Omnichannel Insights Specialist (OIS) Lead is a role that is core and critical to Pfizer Australia’s integrated omnichannel engagement model and capabilities. The role works collaboratively with the ‘Patient & Healthcare Exp…,https://www.adzuna.com.au/land/ad/5032179118?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=ADD259EB4D56263CAE0D340441594C4865C579BB,2025-02-02 20:43:35.483530
"Senior Manager, AI Data Product",Singtel,"Macquarie Park, Ryde Area",IT Jobs,,full_time,,,2025-02-01T10:05:50Z,"Senior Manager, AI Data Product Optus & AI At Optus, our vision is to become Australia’s most loved everyday brand with lasting customer relationships. For decades we’ve said yes when others have said no. This optimistic challenger spirit makes us who we are today. We’ve been using AI to improve the lives of our customers for almost ten years. From understanding the root cause of customer issues and proactively resolving them, to using it to inform our investment decisions, AI is embedded into …",https://www.adzuna.com.au/details/5031840704?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
"Associate Professor, Software Engineering",RMIT University,"South Yarra, Stonnington Area",Teaching Jobs,contract,full_time,,,2025-01-26T20:30:06Z,"Overview: 1 x full time (or fraction to be negotiated), ongoing position available within the Discipline of Cyber security and Software Systems Salary Academic Level D ($163,538 - $180,166)  17% Super, appropriate candidates may also be considered for level E appointment Based at the City campus, but may be required to travel to other University campuses In the School of Computing Technologies, we aim to change student experience by embracing evidence-informed pedagogical strategies, and experi…",https://www.adzuna.com.au/details/5024721787?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Senior Project Manager,Group Services,"South Yarra, Stonnington Area",IT Jobs,contract,full_time,,,2025-02-01T14:05:27Z,"Your role at St John of God Health Care As a Senior Project Manager you will be accountable for the management and delivery of Digital and Technology projects and application/infrastructure upgrades within planned schedules, quality and budget compliance. You will support developing the maturity of the project delivery capability within Digital and Technology through coaching and mentoring more junior Project Managers and contributing to continuous process improvements to support project delive…",https://www.adzuna.com.au/details/5032062260?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:43:35.483530
Senior Software Engineer,"Department of Energy, Environment and Climate Action","Victoria, Australia",IT Jobs,contract,part_time,109730,132764,2025-01-29T08:05:57Z,"Do you want to be part of the solution to keeping Victoria safe from Bushfires and other emergency events? Is climate response important to you? Data Analytics and Information Systems (DAIS) is a team of about 80 technical specialists, who discover, design, develop and deliver a complex and integrated suite of products and platforms enabling DEECA to plan, monitor and respond to Bushfires and other Emergencies. The Senior Software Engineer will develop and enhance application functionality for …",https://www.adzuna.com.au/land/ad/5027413647?se=7imBF0rh7xGeYf6Z2HA-oA&utm_medium=api&utm_source=4a3e4881&v=FE02F2CEB54AFFC2F1A03798C0EFEB5C99C46218,2025-02-02 20:43:35.483530
