Title,Company,Location,Category,Contract Type,Contract Time,Salary Min,Salary Max,Created,Description,Redirect URL,timestamp
Senior Tech Data Analyst,HAYS,"Sydney CBD, Sydney",IT Jobs,,full_time,,,2025-01-26T20:30:05Z,"Senior Tech Data Analyst Your new company Join a team of innovators shaping the future of banking. They're committed to using cutting-edge technology and innovation to build tomorrow's bank today. Your new role As a Senior Technical Data Analyst, you will collaborate with our key internal stakeholders gathering requirements to design, build, deploy, and test data pipelines across a variety of use cases. What you'll need to succeed Show confidence in navigating group data products and data asset…",https://www.adzuna.com.au/details/5024721642?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
System Administrator / Data Analyst,Richmond Fellowship Queensland,"Annerley, Brisbane",IT Jobs,contract,full_time,,,2025-01-31T22:03:36Z,"SYSTEM ADMINISTRATOR / DATA ANALYST FIXED TERM FULL-TIME BRISBANE (Annerley) Who are we? Richmond Fellowship Queensland (RFQ) is a well-respected not for profit provider of community sector mental health services, serving the community for over 50 years. RFQ operates across multiple service sites ranging across Brisbane City, Toowoomba, Caboolture, Logan, West Moreton, Gold Coast, Wide Bay, and Townsville. We also have multiple formal partnerships with organisations such as Hospital and Health …",https://www.adzuna.com.au/details/5030976993?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst (358034),Department of Justice,"Glebe, Hobart",IT Jobs,contract,full_time,,,2025-01-29T21:54:06Z,"We encourage applications from Indigenous Australians, people living with disability, people from diverse cultural and linguistic backgrounds, mature age workers and LGBTIQA people. The Department of Justice supports reasonable adjustment requests in any stage of the assessment process to remove barriers and facilitate full participation in all aspects of employment for applicants with disability. If you have individual requirements that need to be accommodated in order to participate in an int…",https://www.adzuna.com.au/details/5028167720?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior MarTech Data Analyst,Medibank,"West Melbourne, Melbourne",IT Jobs,contract,full_time,,,2025-02-01T10:05:59Z,"You’re only human. It’s a strange thing to say, because us humans are capable of incredible things. And at Medibank, we know our greatest potential lies in the people who work with us. We strive to make real, fundamental change, driven by a simple purpose: to create the best health and wellbeing for all of Australia. Your new role: The Senior Campaign Data Analyst is responsible for leading the Hub program of work to deliver and optimise data and audiences to enable multi-channel personalisatio…",https://www.adzuna.com.au/details/5031841985?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Scientist/Data Analyst,Blunomy,"South Yarra, Stonnington Area",IT Jobs,,full_time,70000,105000,2025-01-28T21:48:05Z,"Job description Data analytics in the energy and climate space is growing at an incredible rate. Blunomy is growing the team to support the energy industry through its digitisation, decentralisation and decarbonisation transition and to support operability and planning in Australia and around the world. We are looking for someone passionate about energy and data analytics to do-well-and-do-good by delivering data science products to better the energy market. As an analyst, you will work on proj…",https://www.adzuna.com.au/details/5026832633?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst,Advertising Industry Careers,"Prahran, Stonnington Area",IT Jobs,,full_time,,,2025-01-28T22:13:03Z,"At Hatched, we’re all about Goodness & Growth. Cracked Daily. The goodness at Hatched shines through in our approach to staff wellbeing and our employee value proposition. We’ve even been awarded for it by AFR Boss Best Place to Work and recognised for our People & Culture efforts at the B&T Women in Media awards. Perks of working at Hatched. Our offices in both Melbourne and Sydney are modern, fun and set up for both collaboration and quiet time. Our offices are dog friendly and close to some …",https://www.adzuna.com.au/land/ad/5026844739?se=hvug7Unh7xGkS-HIAqqL_Q&utm_medium=api&utm_source=4a3e4881&v=CAABA2EB3C91495485BF18A0B983BCE1602290C4,2025-02-02 20:42:15.525784
Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:27:26Z,"This is a Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  What’s in it for me? You’ll play a significant part of the future of a business that has been around for over 200 years. Our purpose is to create better futures together. So, we’ll back you in the development of your career, internal career prospects, and flexible wo…",https://www.adzuna.com.au/land/ad/5032180376?se=hvug7Unh7xGkS-HIAqqL_Q&utm_medium=api&utm_source=4a3e4881&v=395EA25704F10EE1755E91532743F79FEE6AD002,2025-02-02 20:42:15.525784
Senior Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,contract,,,,2025-02-02T12:34:40Z,"This is a Senior Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  An exciting position to join the Westpac Group as a Senior Data Analyst in Group Reporting & Analytics (GR&A) for a 12-month fixed term / max term role function providing a range of reporting, analytical and data management services for its internal customers …",https://www.adzuna.com.au/land/ad/5033799365?se=hvug7Unh7xGkS-HIAqqL_Q&utm_medium=api&utm_source=4a3e4881&v=2D1BFD55FED44E41861A190C1212E6E49C93EF48,2025-02-02 20:42:15.525784
Fraud Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:27:03Z,"This is a Fraud Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  The Fraud Analyst’s role is to analyse information related to fraud and implement detection strategies which mitigate risk and prevent financial loss, whilst ensuring there is minimal impacts to customer experience, product profitability and brand reputation. K…",https://www.adzuna.com.au/land/ad/5032179367?se=hvug7Unh7xGkS-HIAqqL_Q&utm_medium=api&utm_source=4a3e4881&v=B7CBB4AFA5102BA731C49DB60E3B544E6CF58376,2025-02-02 20:42:15.525784
Fraud Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,,,,,2025-02-01T17:28:23Z,This is a Fraud Data Analyst role with one of the leading companies in AU right now   Westpac  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Westpac  Key responsibilities will include:  - Analyse and interrogate data to enhance the detection of fraud and malpractice. - Maintain and continuously improve existing detections and analytics frameworks. - Develop strategies to identify and mitigate fraud through s…,https://www.adzuna.com.au/land/ad/5032181596?se=hvug7Unh7xGkS-HIAqqL_Q&utm_medium=api&utm_source=4a3e4881&v=E86D1E1E35A30730F0A347436E54FAEE361AEEBE,2025-02-02 20:42:15.525784
Data Analyst - Risk,Easygo,"Melbourne CBD, Melbourne",IT Jobs,,full_time,,,2025-02-01T17:27:54Z,"This is a Data Analyst - Risk role with one of the leading companies in AU right now   Easygo  with an amazing team. They are continuing to grow rapidly. This is the chance to join right as the  takes off. More About the Role at Easygo  Your role with us: Your role with us will be ensuring that any abuse that occurs across our Stake platforms are identified, analysed, reported, and then actioned. Using advanced analytics and statistical methods to analyse large datasets, you will identify poten…",https://www.adzuna.com.au/land/ad/5032180841?se=hvug7Unh7xGkS-HIAqqL_Q&utm_medium=api&utm_source=4a3e4881&v=37AC35D0D71B8236FFC66348A08F627C8C7E3C9C,2025-02-02 20:42:15.525784
Business Data Analyst- 12 Month Max Term Contract,Vocus Group,"North Sydney, North Sydney Area",IT Jobs,contract,full_time,,,2025-02-01T10:05:57Z,"Business Data Analyst- 12 Month Max Term Contract 452 Flinders St, Melbourne VIC 3000, Australia ● 60 Miller St, North Sydney NSW 2060, Australia Req 2320 Friday, 31 January 2025 Are you looking for an awesome place to work, where you can proudly be your authentic self, and be part of oneteam? We are looking for a passionate team player who aligns with our values and culture, takes pride in their unique contributions, and can challenge the status quo with disruptive thinking. If this sounds lik…",https://www.adzuna.com.au/details/5031841718?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Business Data Analyst- 12 Month Max Term Contract,Vocus Group,"Melbourne CBD, Melbourne",IT Jobs,contract,full_time,,,2025-02-01T10:05:57Z,"Business Data Analyst- 12 Month Max Term Contract 452 Flinders St, Melbourne VIC 3000, Australia ● 60 Miller St, North Sydney NSW 2060, Australia Req 2320 Friday, 31 January 2025 Are you looking for an awesome place to work, where you can proudly be your authentic self, and be part of oneteam? We are looking for a passionate team player who aligns with our values and culture, takes pride in their unique contributions, and can challenge the status quo with disruptive thinking. If this sounds lik…",https://www.adzuna.com.au/details/5031841693?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Analyst - Data,Orica,"South Yarra, Stonnington Area",IT Jobs,,full_time,,,2025-01-31T09:58:59Z,"About Orica At Orica, it’s the power of our people that leads change and shapes our futures. Every day, all around the world, our people help mobilise vital resources essential to progress. Established in 1874, we have grown to become the world leader in mining and civil blasting with a diverse of team of more than 13,000 across the world. It’s an exciting time to join us – we are shaping the future of mining through digital and automated technologies, embracing new ways of thinking, pioneering…",https://www.adzuna.com.au/details/5030264035?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Environment Data and Reporting Analyst,Energy Australia,"Victoria, Australia",IT Jobs,,full_time,,,2025-01-29T09:50:53Z,"About Us Energy is changing, and the entire system is being remade, harnessing the sun and wind. At EnergyAustralia, our strategy is to make this transition simple for all our customers. We are all about empowering our employees to bring their whole selves to work. It’s a fantastic time to join us as we continue to evolve and provide energy solutions for Australians now and into the future. We’re committed to our customers, and the environment too. We’re also committed to all those who work wit…",https://www.adzuna.com.au/details/5027462509?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst,FourQuarters,"Sydney, Sydney Region",IT Jobs,contract,full_time,32000,32000,2025-01-29T03:19:46Z,"Do you love analysing information and uncovering insights to solve problems? In this role, you'll leverage your analytical skills to support the resolution of customer invoice disputes and help improve the overall customer experience. If you’re passionate about using data to drive decision-making and enjoy working across multiple teams to achieve impactful solutions, this is the perfect opportunity for you Role Purpose: The Data Analyst for National Customer Resolutions will focus on resolving …",https://www.adzuna.com.au/details/5027106489?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst,Talent Insights,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-01-31T22:03:36Z,"Fastest Growing Government Agency Leveraging Advanced Analytics Driving Strategic Decisions Data Analyst Opportunity: Join Australia’s Fastest-Growing Government Agency Are you a data analyst passionate about making a positive impact? Here’s your chance to help shape the future of Australia’s fastest-growing government agency, using advanced analytics to improve the lives of hundreds of thousands of Australians. This role is within the Data and Analytics Branch, a centralised team dedicated to …",https://www.adzuna.com.au/details/5030976895?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst,Westpac Group,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-01-29T09:50:52Z,"Data Analyst | 55403 Permanent Gold Coast Location Part of multi-billion-dollar UNITE program How will I help? As a Data Analyst, you will be responsible for producing data analytics and insights. You will also support the performance of key controls to meet regulatory requirements and/ or mitigate risks. Key responsibilities include: Extract, manipulate and analyse data using SAS and SQL Internal and external stakeholder management Attend to individual requests for information and/or assistanc…",https://www.adzuna.com.au/details/5027462397?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst,Westpac Group,"Surfers Paradise, Gold Coast",IT Jobs,permanent,full_time,,,2025-01-29T09:50:52Z,"Data Analyst | 55403 Permanent Gold Coast Location Part of multi-billion-dollar UNITE program How will I help? As a Data Analyst, you will be responsible for producing data analytics and insights. You will also support the performance of key controls to meet regulatory requirements and/ or mitigate risks. Key responsibilities include: Extract, manipulate and analyse data using SAS and SQL Internal and external stakeholder management Attend to individual requests for information and/or assistanc…",https://www.adzuna.com.au/details/5027462335?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst,Nixil,"The Rocks, Sydney",IT Jobs,,,,,2025-01-29T18:25:03Z,"Work options: On-Site As an experienced Data Analyst , you will play a key role in analyzing business data, identifying trends, and supporting data-driven decision-making. You’ll work closely with business and technical teams to ensure data integrity, optimize processes, and enhance business intelligence solutions. What You’ll Do Conduct data lineage analysis, A-C mapping, data profiling, and querying to ensure data accuracy and consistency. Perform process and data analysis, mapping, and re-en…",https://www.adzuna.com.au/details/5027939207?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Support Analyst // Data Support,Talent International,"The Rocks, Sydney",IT Jobs,,full_time,,,2025-01-29T21:54:01Z,"Our client is a Tier1 client in the Financial Services sector. They are seeking a highly skilled and motivated Level 2 Data Support Analyst with expertise in PySpark and a solid understanding of financial markets. The ideal candidate will play a key role in providing technical support for data systems, resolving data-related issues, and optimizing data workflows. You will work closely with internal teams and clients to ensure the integrity and reliability of their data platforms, enabling effic…",https://www.adzuna.com.au/details/5028167213?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
APS6 Data Analyst,HorizonOne,"Canberra Region, Australian Capital Territory",IT Jobs,contract,full_time,,,2025-01-30T04:29:26Z,This organisation is an environmental focussed line agency within a division that helps businesses and communities use resources sustainably and efficiently by progressing reforms. The Opportunity This vacancy is within the data section that provides analysis and reporting to several programs. The team is made up of 2x Data EL1s and 1x APS6 who have extensive and thorough knowledge of the data and can provide you with historical context for you to understand what the nuances and what the data m…,https://www.adzuna.com.au/details/5028536117?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Eden Ritchie Recruitment,"Brisbane, Brisbane Region",Teaching Jobs,permanent,full_time,120000,160000,2025-01-31T05:27:17Z,"Permanent role Competitive salary package Hybrid work arrangements offered Based in Brisbane CBD The Queensland Catholic Education Commission (QCEC or the Commission) is a 16-member body established to support and advance Catholic education in Queensland. QCEC's principal role is advocacy, representation and strategy development to achieve policy, access and funding outcomes. These core focuses drive the work of the Commission in engaging with the five Diocesan and seventeen other Catholic scho…",https://www.adzuna.com.au/details/5030080242?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Technical Data Analyst/ Senior Technical Data Analyst,Commonwealth Bank of Australia,Australia,IT Jobs,,full_time,,,2025-01-30T21:55:02Z,"Do work that matters We’re a global data and analytics team with a customer-led mindset committed to building a brighter future for all. Our vision is to build and deliver world-class experiences for our customers using the power of data, analytics and artificial intelligence (AI). To us, data is everything, it’s what powers our cutting-edge features and the reason we can provide seamless experiences for our customers from the branch on your street to the app on your phone. See yourself in our …",https://www.adzuna.com.au/details/5029539536?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Tech Data Analyst,Hays,"Sydney, Sydney Region",IT Jobs,,full_time,,,2025-02-01T13:53:13Z,"Tech Data Analyst Your new company Join a team of innovators shaping the future of banking. They're committed to using cutting-edge technology and innovation to build tomorrow's bank today. Your new role As a Technical Data Analyst, you will collaborate with our key internal stakeholders gathering requirements to design, build, deploy, and test data pipelines across a variety of use cases. What you'll need to succeed Show confidence in navigating group data products and data assets, by integrat…",https://www.adzuna.com.au/details/5032041001?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Harris Scarfe Australia Pty Ltd,"Melbourne, Melbourne Region",IT Jobs,,,,,2025-01-29T17:44:48Z,"cs1184917 Senior Data Analyst https://www.ictcareer.com.au/jobs/5776-harris-scarfe-australia-pty-ltd/84917 Senior Data Analyst Iconic Australian owned and operated global retail business Must have experience in a Retail Analytics role, leveraging various data sources Hybrid role in a vibrant team culture where we embrace pace, encourage new ideas & leadership Spotlight Retail Group's Analytics & Insight Team, a critical support function for our key brands (Spotlight, Anaconda, and Harris Scarfe…",https://www.adzuna.com.au/details/5027870027?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
VPP Data Analyst,AGL Energy Limited,Australia,"Energy, Oil & Gas Jobs",contract,full_time,,,2025-01-31T21:56:37Z,"Join the change. Together, we’ll make history. As we keep the lights on for over four million customers and move towards a more sustainable way of life, it’s an exciting time to be at AGL. We’re re-imagining how homes and business live and work across the country and we want you to be a part of it. This moment will define our time, and your career as you work alongside Australia's best and brightest minds. You’ll grow and learn in a collaborative, safe and supportive environment and play your p…",https://www.adzuna.com.au/details/5030973801?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
VPP Data Analyst,AGL,"South Yarra, Stonnington Area","Energy, Oil & Gas Jobs",contract,full_time,,,2025-02-01T10:05:52Z,"Join the change. Together, we’ll make history. As we keep the lights on for over four million customers and move towards a more sustainable way of life, it’s an exciting time to be at AGL. We’re re-imagining how homes and business live and work across the country and we want you to be a part of it. This moment will define our time, and your career as you work alongside Australia's best and brightest minds. You’ll grow and learn in a collaborative, safe and supportive environment and play your p…",https://www.adzuna.com.au/details/5031840986?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Anaconda Group,"Victoria, Australia",IT Jobs,contract,full_time,,,2025-01-29T21:54:03Z,"Senior Data Analyst Apply now Job no: 512292 Work type: Full time Location: VIC - Metro Categories: Information Technology Iconic Australian owned and operated global retail business Must have experience in a Retail Analytics role, leveraging various data sources Hybrid role in a vibrant team culture where we embrace pace, encourage new ideas & leadership Spotlight Retail Group's Analytics & Insight Team, a critical support function for our key brands (Spotlight, Anaconda, and Harris Scarfe), i…",https://www.adzuna.com.au/details/5028167433?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Queensland Government,"Brisbane, Brisbane Region",IT Jobs,permanent,full_time,,,2025-01-29T11:46:50Z,"We are DJAG Our careers: We offer extraordinary opportunities to undertake unique work and support our employees to constantly develop and grow in a wide range of careers. About the role In this role you will have the opportunity to influence evidence-based decision making and impact outcomes using statistical analysis. We are looking for someone with drive, who understands data and can turn numbers into business intelligence insights for our stakeholders. As a Senior Data Analyst, you will be …",https://www.adzuna.com.au/details/5027575139?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Westpac,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-01-31T22:03:23Z,"12 months Fixed term / Max term contract Sydney Location Flexible work arrangements How will I help? An exciting position to join the Westpac Group as a Senior Data Analyst in Group Reporting & Analytics (GR&A) for a 12-month fixed term / max term role function providing a range of reporting, analytical and data management services for its internal customers and external regulators. Some of your responsibilities will include: Performing data analysis, data modelling, data profiling of various l…",https://www.adzuna.com.au/details/5030975544?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Lead Data Analyst,Westpac Banking Corporation,"Sydney, Sydney Region",IT Jobs,permanent,full_time,,,2025-01-30T21:53:57Z,"Description Permanent Opportunity Sydney Location Hybrid working model How will I help? UNITE will be Westpac’s biggest transformation project ever. It is a business-led, tech-enabled transformation - delivering simplification and benefits for our customers, employees and shareholders. A major priority for the Group over the next 3 to 4 years, UNITE is about delivering ‘one best way’ to make our processes, systems and tech simpler so we can deliver a better experience for customers, make things…",https://www.adzuna.com.au/details/5029539072?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Lead Data Analyst,Westpac Group,"The Rocks, Sydney",IT Jobs,permanent,full_time,,,2025-01-30T09:54:11Z,"Permanent Opportunity Sydney Location Hybrid working model How will I help? UNITE will be Westpac’s biggest transformation project ever. It is a business-led, tech-enabled transformation - delivering simplification and benefits for our customers, employees and shareholders. A major priority for the Group over the next 3 to 4 years, UNITE is about delivering ‘one best way’ to make our processes, systems and tech simpler so we can deliver a better experience for customers, make things easier for …",https://www.adzuna.com.au/details/5028772199?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Queensland Government,"Brisbane, Brisbane Region",IT Jobs,,full_time,,,2025-01-31T11:50:56Z,"As a Senior Data Analyst you will:- Work with the team to implement data governance practices to ensure data is secure, accurate, available, and fit for purpose.- Develop technical documentation on modelling functions from a land use perspective, for both technical and non-technical audiences.- Develop and publish easy to understand statistics and insights on growth, land supply, housing, development potential and trends, and related topics for Queensland in a variety of formats (i.e. tables, g…",https://www.adzuna.com.au/details/5030363004?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Data Analyst | UAM,Macquarie,"The Rocks, Sydney",IT Jobs,contract,full_time,,,2025-01-31T09:58:56Z,"Join a dynamic global team dedicated to revolutionising User Access Management. Our diverse team members excel in managing and analysing comprehensive data sets for User Access Management reporting, developing innovative data-driven dashboards, and fostering a diverse and inclusive culture. This is a 6 month contract. At Macquarie, our advantage is bringing together diverse people and empowering them to shape all kinds of possibilities. We are a global financial services group operating in 34 m…",https://www.adzuna.com.au/details/5030263541?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
People Data Analyst,Energy Australia,"Victoria, Australia",IT Jobs,contract,full_time,,,2025-01-31T00:06:26Z,"About Us (6 Month FTC) Globally, energy markets are in transition to a net zero future and the entities within these markets are transforming their underlying business models to ensure that they stay relevant, sustainable and profitable. As one of Australia’s largest energy providers, we are proud of our purpose to lead and accelerate the clean energy transformation for all. Our ability to deliver on this Purpose will be dependent on our people. Are you passionate about turning data into action…",https://www.adzuna.com.au/details/5029628033?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Senior Data Analyst,Anaconda Careers,"Melbourne, Melbourne Region",IT Jobs,contract,full_time,,,2025-01-30T21:54:37Z,"Iconic Australian owned and operated global retail business Must have experience in a Retail Analytics role, leveraging various data sources Hybrid role in a vibrant team culture where we embrace pace, encourage new ideas & leadership Spotlight Retail Group's Analytics & Insight Team, a critical support function for our key brands (Spotlight, Anaconda, and Harris Scarfe), is seeking a highly skilled Senior Data Analyst for a 12 months contract role As a key member of our team, you will play a v…",https://www.adzuna.com.au/details/5029539347?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
Fraud Data Analyst,APS,"Greenway, Tuggeranong",IT Jobs,,full_time,94791,94791,2025-01-31T17:41:39Z,"The Fraud Insights and Data Analytics section, within the Audit and Assurance Branch, has been established to ensure a consistent and coordinated approach to data and analytics for the purposes of fraud prevention, detection, and investigation. The section undertakes complex data analysis using advanced statistical techniques to monitor and report on potential fraudulent activity. The section has access to a broad range of both internal and external datasets and leverages this data to assist co…",https://www.adzuna.com.au/details/5030609648?utm_medium=api&utm_source=4a3e4881,2025-02-02 20:42:15.525784
